date,location,new_cases,new_deaths,total_cases,total_deaths
31-03-2020,Jamaica,4,0,38,1
01-04-2020,Jamaica,0,0,38,1
02-04-2020,Jamaica,6,2,44,3
03-04-2020,Jamaica,3,0,47,3
04-04-2020,Jamaica,6,0,53,3
05-04-2020,Jamaica,2,0,55,3
06-04-2020,Jamaica,3,0,58,3
07-04-2020,Jamaica,1,0,59,3
08-04-2020,Jamaica,4,0,63,3
09-04-2020,Jamaica,0,1,63,4
10-04-2020,Jamaica,0,0,63,4
11-04-2020,Jamaica,2,0,65,4
12-04-2020,Jamaica,4,0,69,4
13-04-2020,Jamaica,3,0,72,4
14-04-2020,Jamaica,1,0,73,4
15-04-2020,Jamaica,32,1,105,5
16-04-2020,Jamaica,20,0,125,5
17-04-2020,Jamaica,18,0,143,5
18-04-2020,Jamaica,20,0,163,5
19-04-2020,Jamaica,10,0,173,5
20-04-2020,Jamaica,23,0,196,5
21-04-2020,Jamaica,27,1,223,6
22-04-2020,Jamaica,10,0,233,6
23-04-2020,Jamaica,19,0,252,6
24-04-2020,Jamaica,0,0,252,6
25-04-2020,Jamaica,36,1,288,7
26-04-2020,Jamaica,17,0,305,7
27-04-2020,Jamaica,45,0,350,7
28-04-2020,Jamaica,14,0,364,7
29-04-2020,Jamaica,17,0,381,7
30-04-2020,Jamaica,15,0,396,7
01-05-2020,Jamaica,26,1,422,8
02-05-2020,Jamaica,10,0,432,8
03-05-2020,Jamaica,31,0,463,8
04-05-2020,Jamaica,6,1,469,9
05-05-2020,Jamaica,2,0,471,9
06-05-2020,Jamaica,2,0,473,9
07-05-2020,Jamaica,5,0,478,9
08-05-2020,Jamaica,10,0,488,9
09-05-2020,Jamaica,2,0,490,9
10-05-2020,Jamaica,8,0,498,9
11-05-2020,Jamaica,4,0,502,9
12-05-2020,Jamaica,3,0,505,9
13-05-2020,Jamaica,2,0,507,9
14-05-2020,Jamaica,2,0,509,9
15-05-2020,Jamaica,0,0,509,9
16-05-2020,Jamaica,2,0,511,9
17-05-2020,Jamaica,6,0,517,9
18-05-2020,Jamaica,3,0,520,9
19-05-2020,Jamaica,0,0,520,9
31-12-2019,Japan,0,0,0,0
01-01-2020,Japan,0,0,0,0
02-01-2020,Japan,0,0,0,0
03-01-2020,Japan,0,0,0,0
04-01-2020,Japan,0,0,0,0
05-01-2020,Japan,0,0,0,0
06-01-2020,Japan,0,0,0,0
07-01-2020,Japan,0,0,0,0
08-01-2020,Japan,0,0,0,0
09-01-2020,Japan,0,0,0,0
10-01-2020,Japan,0,0,0,0
11-01-2020,Japan,0,0,0,0
12-01-2020,Japan,0,0,0,0
13-01-2020,Japan,0,0,0,0
14-01-2020,Japan,0,0,0,0
15-01-2020,Japan,1,0,1,0
16-01-2020,Japan,0,0,1,0
17-01-2020,Japan,0,0,1,0
18-01-2020,Japan,0,0,1,0
19-01-2020,Japan,0,0,1,0
20-01-2020,Japan,0,0,1,0
21-01-2020,Japan,0,0,1,0
22-01-2020,Japan,0,0,1,0
23-01-2020,Japan,0,0,1,0
24-01-2020,Japan,1,0,2,0
25-01-2020,Japan,0,0,2,0
26-01-2020,Japan,1,0,3,0
27-01-2020,Japan,0,0,3,0
28-01-2020,Japan,1,0,4,0
29-01-2020,Japan,3,0,7,0
30-01-2020,Japan,4,0,11,0
31-01-2020,Japan,3,0,14,0
01-02-2020,Japan,1,0,15,0
02-02-2020,Japan,4,0,19,0
03-02-2020,Japan,1,0,20,0
04-02-2020,Japan,0,0,20,0
05-02-2020,Japan,5,0,25,0
06-02-2020,Japan,0,0,25,0
07-02-2020,Japan,0,0,25,0
08-02-2020,Japan,0,0,25,0
09-02-2020,Japan,0,0,25,0
10-02-2020,Japan,0,0,25,0
11-02-2020,Japan,0,0,25,0
12-02-2020,Japan,0,0,25,0
13-02-2020,Japan,4,1,29,1
14-02-2020,Japan,1,0,30,1
15-02-2020,Japan,8,0,38,1
16-02-2020,Japan,14,0,52,1
17-02-2020,Japan,7,0,59,1
18-02-2020,Japan,0,0,59,1
19-02-2020,Japan,7,0,66,1
20-02-2020,Japan,18,0,84,1
21-02-2020,Japan,9,0,93,1
22-02-2020,Japan,12,0,105,1
23-02-2020,Japan,27,0,132,1
24-02-2020,Japan,12,0,144,1
25-02-2020,Japan,0,0,144,1
26-02-2020,Japan,20,0,164,1
27-02-2020,Japan,22,2,186,3
28-02-2020,Japan,24,0,210,3
29-02-2020,Japan,20,0,230,3
01-03-2020,Japan,9,2,239,5
02-03-2020,Japan,15,1,254,6
03-03-2020,Japan,0,0,254,6
04-03-2020,Japan,14,0,268,6
05-03-2020,Japan,49,0,317,6
06-03-2020,Japan,32,0,349,6
07-03-2020,Japan,59,0,408,6
08-03-2020,Japan,47,0,455,6
09-03-2020,Japan,33,1,488,7
10-03-2020,Japan,26,2,514,9
11-03-2020,Japan,54,3,568,12
12-03-2020,Japan,51,3,619,15
13-03-2020,Japan,56,4,675,19
14-03-2020,Japan,62,2,737,21
15-03-2020,Japan,43,1,780,22
16-03-2020,Japan,34,2,814,24
17-03-2020,Japan,10,4,824,28
18-03-2020,Japan,5,0,829,28
19-03-2020,Japan,44,1,873,29
20-03-2020,Japan,77,4,950,33
21-03-2020,Japan,57,2,1007,35
22-03-2020,Japan,39,1,1046,36
23-03-2020,Japan,43,5,1089,41
24-03-2020,Japan,39,1,1128,42
25-03-2020,Japan,65,1,1193,43
26-03-2020,Japan,75,2,1268,45
27-03-2020,Japan,96,1,1364,46
28-03-2020,Japan,135,3,1499,49
29-03-2020,Japan,194,3,1693,52
30-03-2020,Japan,173,2,1866,54
31-03-2020,Japan,87,2,1953,56
01-04-2020,Japan,0,0,1953,56
02-04-2020,Japan,225,1,2178,57
03-04-2020,Japan,439,6,2617,63
04-04-2020,Japan,318,6,2935,69
05-04-2020,Japan,336,1,3271,70
06-04-2020,Japan,383,3,3654,73
07-04-2020,Japan,163,7,3817,80
08-04-2020,Japan,89,0,3906,80
09-04-2020,Japan,351,1,4257,81
10-04-2020,Japan,410,4,4667,85
11-04-2020,Japan,680,3,5347,88
12-04-2020,Japan,1401,10,6748,98
13-04-2020,Japan,507,4,7255,102
14-04-2020,Japan,390,7,7645,109
15-04-2020,Japan,455,10,8100,119
16-04-2020,Japan,482,17,8582,136
17-04-2020,Japan,585,12,9167,148
18-04-2020,Japan,628,6,9795,154
19-04-2020,Japan,566,7,10361,161
20-04-2020,Japan,390,10,10751,171
21-04-2020,Japan,367,15,11118,186
22-04-2020,Japan,378,0,11496,186
23-04-2020,Japan,276,101,11772,287
24-04-2020,Japan,468,30,12240,317
25-04-2020,Japan,652,17,12892,334
26-04-2020,Japan,290,14,13182,348
27-04-2020,Japan,203,3,13385,351
28-04-2020,Japan,191,25,13576,376
29-04-2020,Japan,276,13,13852,389
30-04-2020,Japan,236,26,14088,415
01-05-2020,Japan,193,17,14281,432
02-05-2020,Japan,263,26,14544,458
03-05-2020,Japan,295,34,14839,492
04-05-2020,Japan,218,18,15057,510
05-05-2020,Japan,174,11,15231,521
06-05-2020,Japan,123,22,15354,543
07-05-2020,Japan,109,8,15463,551
08-05-2020,Japan,84,6,15547,557
09-05-2020,Japan,81,44,15628,601
10-05-2020,Japan,119,12,15747,613
11-05-2020,Japan,51,8,15798,621
12-05-2020,Japan,76,22,15874,643
13-05-2020,Japan,150,25,16024,668
14-05-2020,Japan,55,19,16079,687
15-05-2020,Japan,114,23,16193,710
16-05-2020,Japan,44,15,16237,725
17-05-2020,Japan,48,19,16285,744
18-05-2020,Japan,20,5,16305,749
19-05-2020,Japan,60,14,16365,763
20-03-2020,Jersey,5,0,5,0
21-03-2020,Jersey,7,0,12,0
22-03-2020,Jersey,0,0,12,0
23-03-2020,Jersey,3,0,15,0
24-03-2020,Jersey,3,0,18,0
25-03-2020,Jersey,0,0,18,0
26-03-2020,Jersey,0,0,18,0
27-03-2020,Jersey,14,1,32,1
28-03-2020,Jersey,20,0,52,1
29-03-2020,Jersey,9,0,61,1
30-03-2020,Jersey,2,1,63,2
31-03-2020,Jersey,0,0,63,2
01-04-2020,Jersey,18,0,81,2
02-04-2020,Jersey,0,0,81,2
03-04-2020,Jersey,0,0,81,2
04-04-2020,Jersey,37,0,118,2
05-04-2020,Jersey,5,1,123,3
06-04-2020,Jersey,32,0,155,3
07-04-2020,Jersey,14,0,169,3
08-04-2020,Jersey,1,0,170,3
09-04-2020,Jersey,0,0,170,3
10-04-2020,Jersey,13,0,183,3
11-04-2020,Jersey,15,1,198,4
12-04-2020,Jersey,0,0,198,4
13-04-2020,Jersey,15,0,213,4
14-04-2020,Jersey,4,0,217,4
15-04-2020,Jersey,0,0,217,4
16-04-2020,Jersey,0,2,217,6
17-04-2020,Jersey,6,4,223,10
18-04-2020,Jersey,1,1,224,11
19-04-2020,Jersey,21,1,245,12
20-04-2020,Jersey,4,0,249,12
21-04-2020,Jersey,0,2,249,14
22-04-2020,Jersey,6,0,255,14
23-04-2020,Jersey,0,4,255,18
24-04-2020,Jersey,21,1,276,19
25-04-2020,Jersey,2,0,278,19
26-04-2020,Jersey,2,0,280,19
27-04-2020,Jersey,1,0,281,19
28-04-2020,Jersey,2,0,283,19
29-04-2020,Jersey,1,1,284,20
30-04-2020,Jersey,2,1,286,21
01-05-2020,Jersey,0,2,286,23
02-05-2020,Jersey,0,1,286,24
03-05-2020,Jersey,5,0,291,24
04-05-2020,Jersey,1,0,292,24
05-05-2020,Jersey,1,0,293,24
06-05-2020,Jersey,0,0,293,24
07-05-2020,Jersey,0,1,293,25
08-05-2020,Jersey,0,0,293,25
09-05-2020,Jersey,0,0,293,25
10-05-2020,Jersey,0,0,293,25
11-05-2020,Jersey,1,0,294,25
12-05-2020,Jersey,0,0,294,25
13-05-2020,Jersey,1,1,295,26
14-05-2020,Jersey,1,1,296,27
15-05-2020,Jersey,1,0,297,27
16-05-2020,Jersey,0,0,297,27
17-05-2020,Jersey,5,0,302,27
18-05-2020,Jersey,0,0,302,27
19-05-2020,Jersey,1,0,303,27
03-03-2020,Jordan,1,0,1,0
08-03-2020,Jordan,0,0,1,0
15-03-2020,Jordan,0,0,1,0
16-03-2020,Jordan,14,0,15,0
17-03-2020,Jordan,1,0,16,0
18-03-2020,Jordan,19,0,35,0
19-03-2020,Jordan,17,0,52,0
20-03-2020,Jordan,4,0,56,0
21-03-2020,Jordan,13,0,69,0
22-03-2020,Jordan,15,0,84,0
23-03-2020,Jordan,15,0,99,0
24-03-2020,Jordan,13,0,112,0
25-03-2020,Jordan,15,0,127,0
26-03-2020,Jordan,26,0,153,0
27-03-2020,Jordan,19,0,172,0
28-03-2020,Jordan,40,0,212,0
29-03-2020,Jordan,23,1,235,1
30-03-2020,Jordan,24,0,259,1
31-03-2020,Jordan,9,4,268,5
01-04-2020,Jordan,6,0,274,5
02-04-2020,Jordan,4,0,278,5
03-04-2020,Jordan,21,0,299,5
04-04-2020,Jordan,0,0,299,5
05-04-2020,Jordan,24,0,323,5
06-04-2020,Jordan,22,0,345,5
07-04-2020,Jordan,4,1,349,6
08-04-2020,Jordan,0,0,349,6
09-04-2020,Jordan,9,0,358,6
10-04-2020,Jordan,14,1,372,7
11-04-2020,Jordan,0,0,372,7
12-04-2020,Jordan,9,0,381,7
13-04-2020,Jordan,8,0,389,7
14-04-2020,Jordan,2,0,391,7
15-04-2020,Jordan,6,0,397,7
16-04-2020,Jordan,4,0,401,7
17-04-2020,Jordan,1,0,402,7
18-04-2020,Jordan,5,0,407,7
19-04-2020,Jordan,6,0,413,7
20-04-2020,Jordan,4,0,417,7
21-04-2020,Jordan,8,0,425,7
22-04-2020,Jordan,0,0,425,7
23-04-2020,Jordan,3,0,428,7
24-04-2020,Jordan,9,0,437,7
25-04-2020,Jordan,4,0,441,7
26-04-2020,Jordan,3,0,444,7
27-04-2020,Jordan,3,0,447,7
28-04-2020,Jordan,2,0,449,7
29-04-2020,Jordan,0,1,449,8
30-04-2020,Jordan,2,0,451,8
01-05-2020,Jordan,2,0,453,8
02-05-2020,Jordan,6,0,459,8
03-05-2020,Jordan,1,1,460,9
04-05-2020,Jordan,1,0,461,9
05-05-2020,Jordan,4,0,465,9
06-05-2020,Jordan,6,0,471,9
07-05-2020,Jordan,2,0,473,9
08-05-2020,Jordan,21,0,494,9
09-05-2020,Jordan,14,0,508,9
10-05-2020,Jordan,14,0,522,9
11-05-2020,Jordan,18,0,540,9
12-05-2020,Jordan,22,0,562,9
13-05-2020,Jordan,14,0,576,9
14-05-2020,Jordan,6,0,582,9
15-05-2020,Jordan,4,0,586,9
16-05-2020,Jordan,10,0,596,9
17-05-2020,Jordan,11,0,607,9
18-05-2020,Jordan,6,0,613,9
19-05-2020,Jordan,16,0,629,9
15-03-2020,Kazakhstan,6,0,6,0
16-03-2020,Kazakhstan,3,0,9,0
17-03-2020,Kazakhstan,2,0,11,0
18-03-2020,Kazakhstan,22,0,33,0
19-03-2020,Kazakhstan,4,0,37,0
20-03-2020,Kazakhstan,12,0,49,0
21-03-2020,Kazakhstan,4,0,53,0
22-03-2020,Kazakhstan,3,0,56,0
23-03-2020,Kazakhstan,4,0,60,0
24-03-2020,Kazakhstan,2,0,62,0
25-03-2020,Kazakhstan,17,0,79,0
26-03-2020,Kazakhstan,9,0,88,0
27-03-2020,Kazakhstan,32,0,120,0
28-03-2020,Kazakhstan,73,0,193,0
29-03-2020,Kazakhstan,36,0,229,0
30-03-2020,Kazakhstan,55,1,284,1
31-03-2020,Kazakhstan,41,0,325,1
01-04-2020,Kazakhstan,15,0,340,1
02-04-2020,Kazakhstan,8,1,348,2
03-04-2020,Kazakhstan,38,1,386,3
04-04-2020,Kazakhstan,74,0,460,3
05-04-2020,Kazakhstan,0,0,460,3
06-04-2020,Kazakhstan,71,2,531,5
07-04-2020,Kazakhstan,139,1,670,6
08-04-2020,Kazakhstan,34,0,704,6
09-04-2020,Kazakhstan,55,1,759,7
10-04-2020,Kazakhstan,43,2,802,9
11-04-2020,Kazakhstan,38,1,840,10
12-04-2020,Kazakhstan,40,0,880,10
13-04-2020,Kazakhstan,81,0,961,10
14-04-2020,Kazakhstan,218,4,1179,14
15-04-2020,Kazakhstan,88,0,1267,14
16-04-2020,Kazakhstan,64,2,1331,16
17-04-2020,Kazakhstan,139,1,1470,17
18-04-2020,Kazakhstan,121,0,1591,17
19-04-2020,Kazakhstan,63,0,1654,17
20-04-2020,Kazakhstan,81,2,1735,19
21-04-2020,Kazakhstan,214,0,1949,19
22-04-2020,Kazakhstan,76,0,2025,19
23-04-2020,Kazakhstan,166,0,2191,19
24-04-2020,Kazakhstan,143,3,2334,22
25-04-2020,Kazakhstan,148,3,2482,25
26-04-2020,Kazakhstan,170,0,2652,25
27-04-2020,Kazakhstan,65,0,2717,25
28-04-2020,Kazakhstan,143,0,2860,25
29-04-2020,Kazakhstan,203,0,3063,25
30-04-2020,Kazakhstan,142,0,3205,25
01-05-2020,Kazakhstan,299,0,3504,25
02-05-2020,Kazakhstan,167,0,3671,25
03-05-2020,Kazakhstan,206,0,3877,25
04-05-2020,Kazakhstan,87,2,3964,27
05-05-2020,Kazakhstan,157,2,4121,29
06-05-2020,Kazakhstan,156,0,4277,29
07-05-2020,Kazakhstan,225,1,4502,30
08-05-2020,Kazakhstan,188,1,4690,31
09-05-2020,Kazakhstan,144,0,4834,31
10-05-2020,Kazakhstan,202,0,5036,31
11-05-2020,Kazakhstan,90,0,5126,31
12-05-2020,Kazakhstan,114,1,5240,32
13-05-2020,Kazakhstan,177,0,5417,32
14-05-2020,Kazakhstan,154,0,5571,32
15-05-2020,Kazakhstan,0,0,5571,32
16-05-2020,Kazakhstan,279,2,5850,34
17-05-2020,Kazakhstan,307,0,6157,34
18-05-2020,Kazakhstan,283,0,6440,34
19-05-2020,Kazakhstan,311,1,6751,35
14-03-2020,Kenya,1,0,1,0
15-03-2020,Kenya,0,0,1,0
16-03-2020,Kenya,2,0,3,0
17-03-2020,Kenya,0,0,3,0
18-03-2020,Kenya,1,0,4,0
19-03-2020,Kenya,3,0,7,0
20-03-2020,Kenya,0,0,7,0
21-03-2020,Kenya,0,0,7,0
22-03-2020,Kenya,0,0,7,0
23-03-2020,Kenya,8,0,15,0
24-03-2020,Kenya,1,0,16,0
25-03-2020,Kenya,9,0,25,0
26-03-2020,Kenya,0,0,25,0
27-03-2020,Kenya,6,1,31,1
28-03-2020,Kenya,0,0,31,1
29-03-2020,Kenya,7,0,38,1
30-03-2020,Kenya,4,0,42,1
31-03-2020,Kenya,8,0,50,1
01-04-2020,Kenya,9,0,59,1
02-04-2020,Kenya,22,0,81,1
03-04-2020,Kenya,29,2,110,3
04-04-2020,Kenya,12,1,122,4
05-04-2020,Kenya,4,0,126,4
06-04-2020,Kenya,16,0,142,4
07-04-2020,Kenya,16,0,158,4
08-04-2020,Kenya,14,2,172,6
09-04-2020,Kenya,7,0,179,6
10-04-2020,Kenya,5,1,184,7
11-04-2020,Kenya,5,0,189,7
12-04-2020,Kenya,2,0,191,7
13-04-2020,Kenya,6,1,197,8
14-04-2020,Kenya,11,1,208,9
15-04-2020,Kenya,8,0,216,9
16-04-2020,Kenya,9,1,225,10
17-04-2020,Kenya,9,1,234,11
18-04-2020,Kenya,12,0,246,11
19-04-2020,Kenya,16,1,262,12
20-04-2020,Kenya,8,2,270,14
21-04-2020,Kenya,11,0,281,14
22-04-2020,Kenya,0,0,281,14
23-04-2020,Kenya,22,0,303,14
24-04-2020,Kenya,17,0,320,14
25-04-2020,Kenya,16,0,336,14
26-04-2020,Kenya,7,0,343,14
27-04-2020,Kenya,12,0,355,14
28-04-2020,Kenya,8,0,363,14
29-04-2020,Kenya,11,0,374,14
30-04-2020,Kenya,10,1,384,15
01-05-2020,Kenya,12,2,396,17
02-05-2020,Kenya,15,4,411,21
03-05-2020,Kenya,24,1,435,22
04-05-2020,Kenya,30,2,465,24
05-05-2020,Kenya,25,0,490,24
06-05-2020,Kenya,45,0,535,24
07-05-2020,Kenya,47,2,582,26
08-05-2020,Kenya,25,3,607,29
09-05-2020,Kenya,14,0,621,29
10-05-2020,Kenya,28,1,649,30
11-05-2020,Kenya,23,2,672,32
12-05-2020,Kenya,28,1,700,33
13-05-2020,Kenya,15,3,715,36
14-05-2020,Kenya,22,4,737,40
15-05-2020,Kenya,21,2,758,42
16-05-2020,Kenya,23,3,781,45
17-05-2020,Kenya,49,5,830,50
18-05-2020,Kenya,57,0,887,50
19-05-2020,Kenya,25,0,912,50
16-03-2020,Kosovo,2,0,2,0
17-03-2020,Kosovo,0,0,2,0
18-03-2020,Kosovo,17,0,19,0
19-03-2020,Kosovo,0,0,19,0
20-03-2020,Kosovo,2,0,21,0
21-03-2020,Kosovo,3,0,24,0
22-03-2020,Kosovo,0,0,24,0
23-03-2020,Kosovo,7,1,31,1
24-03-2020,Kosovo,30,0,61,1
25-03-2020,Kosovo,2,0,63,1
26-03-2020,Kosovo,8,0,71,1
27-03-2020,Kosovo,8,0,79,1
28-03-2020,Kosovo,7,0,86,1
29-03-2020,Kosovo,2,0,88,1
30-03-2020,Kosovo,3,0,91,1
31-03-2020,Kosovo,15,0,106,1
01-04-2020,Kosovo,6,0,112,1
02-04-2020,Kosovo,0,0,112,1
03-04-2020,Kosovo,13,0,125,1
04-04-2020,Kosovo,1,0,126,1
05-04-2020,Kosovo,6,0,132,1
06-04-2020,Kosovo,8,0,140,1
07-04-2020,Kosovo,5,2,145,3
08-04-2020,Kosovo,39,2,184,5
09-04-2020,Kosovo,0,0,184,5
10-04-2020,Kosovo,43,2,227,7
11-04-2020,Kosovo,23,0,250,7
12-04-2020,Kosovo,33,0,283,7
13-04-2020,Kosovo,79,0,362,7
14-04-2020,Kosovo,15,1,377,8
15-04-2020,Kosovo,10,0,387,8
16-04-2020,Kosovo,36,1,423,9
17-04-2020,Kosovo,26,2,449,11
18-04-2020,Kosovo,31,1,480,12
19-04-2020,Kosovo,30,0,510,12
20-04-2020,Kosovo,0,0,510,12
21-04-2020,Kosovo,88,3,598,15
22-04-2020,Kosovo,6,3,604,18
23-04-2020,Kosovo,26,0,630,18
24-04-2020,Kosovo,39,1,669,19
25-04-2020,Kosovo,34,0,703,19
26-04-2020,Kosovo,28,1,731,20
27-04-2020,Kosovo,32,1,763,21
28-04-2020,Kosovo,17,1,780,22
29-04-2020,Kosovo,10,0,790,22
30-04-2020,Kosovo,9,0,799,22
01-05-2020,Kosovo,0,0,799,22
02-05-2020,Kosovo,14,0,813,22
03-05-2020,Kosovo,10,0,823,22
04-05-2020,Kosovo,28,0,851,22
05-05-2020,Kosovo,4,4,855,26
06-05-2020,Kosovo,1,0,856,26
07-05-2020,Kosovo,4,0,860,26
08-05-2020,Kosovo,1,1,861,27
09-05-2020,Kosovo,1,1,862,28
10-05-2020,Kosovo,8,0,870,28
11-05-2020,Kosovo,0,0,870,28
12-05-2020,Kosovo,14,0,884,28
13-05-2020,Kosovo,35,1,919,29
14-05-2020,Kosovo,0,0,919,29
15-05-2020,Kosovo,25,0,944,29
16-05-2020,Kosovo,0,0,944,29
17-05-2020,Kosovo,0,0,944,29
18-05-2020,Kosovo,11,0,955,29
19-05-2020,Kosovo,0,0,955,29
31-12-2019,Kuwait,0,0,0,0
01-01-2020,Kuwait,0,0,0,0
02-01-2020,Kuwait,0,0,0,0
03-01-2020,Kuwait,0,0,0,0
04-01-2020,Kuwait,0,0,0,0
05-01-2020,Kuwait,0,0,0,0
06-01-2020,Kuwait,0,0,0,0
07-01-2020,Kuwait,0,0,0,0
08-01-2020,Kuwait,0,0,0,0
09-01-2020,Kuwait,0,0,0,0
10-01-2020,Kuwait,0,0,0,0
11-01-2020,Kuwait,0,0,0,0
12-01-2020,Kuwait,0,0,0,0
13-01-2020,Kuwait,0,0,0,0
14-01-2020,Kuwait,0,0,0,0
15-01-2020,Kuwait,0,0,0,0
16-01-2020,Kuwait,0,0,0,0
17-01-2020,Kuwait,0,0,0,0
18-01-2020,Kuwait,0,0,0,0
19-01-2020,Kuwait,0,0,0,0
20-01-2020,Kuwait,0,0,0,0
21-01-2020,Kuwait,0,0,0,0
22-01-2020,Kuwait,0,0,0,0
23-01-2020,Kuwait,0,0,0,0
24-01-2020,Kuwait,0,0,0,0
25-01-2020,Kuwait,0,0,0,0
26-01-2020,Kuwait,0,0,0,0
27-01-2020,Kuwait,0,0,0,0
28-01-2020,Kuwait,0,0,0,0
29-01-2020,Kuwait,0,0,0,0
30-01-2020,Kuwait,0,0,0,0
31-01-2020,Kuwait,0,0,0,0
01-02-2020,Kuwait,0,0,0,0
02-02-2020,Kuwait,0,0,0,0
03-02-2020,Kuwait,0,0,0,0
04-02-2020,Kuwait,0,0,0,0
05-02-2020,Kuwait,0,0,0,0
06-02-2020,Kuwait,0,0,0,0
07-02-2020,Kuwait,0,0,0,0
08-02-2020,Kuwait,0,0,0,0
09-02-2020,Kuwait,0,0,0,0
10-02-2020,Kuwait,0,0,0,0
11-02-2020,Kuwait,0,0,0,0
12-02-2020,Kuwait,0,0,0,0
13-02-2020,Kuwait,0,0,0,0
14-02-2020,Kuwait,0,0,0,0
15-02-2020,Kuwait,0,0,0,0
16-02-2020,Kuwait,0,0,0,0
17-02-2020,Kuwait,0,0,0,0
18-02-2020,Kuwait,0,0,0,0
19-02-2020,Kuwait,0,0,0,0
20-02-2020,Kuwait,0,0,0,0
21-02-2020,Kuwait,0,0,0,0
22-02-2020,Kuwait,0,0,0,0
23-02-2020,Kuwait,0,0,0,0
24-02-2020,Kuwait,3,0,3,0
25-02-2020,Kuwait,2,0,5,0
26-02-2020,Kuwait,6,0,11,0
27-02-2020,Kuwait,15,0,26,0
28-02-2020,Kuwait,17,0,43,0
29-02-2020,Kuwait,2,0,45,0
01-03-2020,Kuwait,0,0,45,0
02-03-2020,Kuwait,1,0,46,0
03-03-2020,Kuwait,10,0,56,0
06-03-2020,Kuwait,2,0,58,0
08-03-2020,Kuwait,3,0,61,0
09-03-2020,Kuwait,3,0,64,0
10-03-2020,Kuwait,1,0,65,0
11-03-2020,Kuwait,4,0,69,0
12-03-2020,Kuwait,3,0,72,0
13-03-2020,Kuwait,8,0,80,0
14-03-2020,Kuwait,20,0,100,0
15-03-2020,Kuwait,4,0,104,0
16-03-2020,Kuwait,8,0,112,0
17-03-2020,Kuwait,11,0,123,0
18-03-2020,Kuwait,7,0,130,0
19-03-2020,Kuwait,12,0,142,0
20-03-2020,Kuwait,6,0,148,0
21-03-2020,Kuwait,11,0,159,0
22-03-2020,Kuwait,17,0,176,0
23-03-2020,Kuwait,12,0,188,0
24-03-2020,Kuwait,1,0,189,0
25-03-2020,Kuwait,2,0,191,0
26-03-2020,Kuwait,4,0,195,0
27-03-2020,Kuwait,13,0,208,0
28-03-2020,Kuwait,17,0,225,0
29-03-2020,Kuwait,10,0,235,0
30-03-2020,Kuwait,20,0,255,0
31-03-2020,Kuwait,11,0,266,0
01-04-2020,Kuwait,23,0,289,0
02-04-2020,Kuwait,28,0,317,0
03-04-2020,Kuwait,25,0,342,0
04-04-2020,Kuwait,0,0,342,0
05-04-2020,Kuwait,137,1,479,1
06-04-2020,Kuwait,77,0,556,1
07-04-2020,Kuwait,109,0,665,1
08-04-2020,Kuwait,78,0,743,1
09-04-2020,Kuwait,112,0,855,1
10-04-2020,Kuwait,55,0,910,1
11-04-2020,Kuwait,83,0,993,1
12-04-2020,Kuwait,161,0,1154,1
13-04-2020,Kuwait,80,0,1234,1
14-04-2020,Kuwait,66,1,1300,2
15-04-2020,Kuwait,55,1,1355,3
16-04-2020,Kuwait,50,0,1405,3
17-04-2020,Kuwait,119,0,1524,3
18-04-2020,Kuwait,134,2,1658,5
19-04-2020,Kuwait,94,1,1752,6
20-04-2020,Kuwait,163,1,1915,7
21-04-2020,Kuwait,80,2,1995,9
22-04-2020,Kuwait,85,2,2080,11
23-04-2020,Kuwait,168,2,2248,13
24-04-2020,Kuwait,151,1,2399,14
25-04-2020,Kuwait,215,1,2614,15
26-04-2020,Kuwait,278,4,2892,19
27-04-2020,Kuwait,183,1,3075,20
28-04-2020,Kuwait,213,2,3288,22
29-04-2020,Kuwait,152,1,3440,23
30-04-2020,Kuwait,300,1,3740,24
01-05-2020,Kuwait,284,2,4024,26
02-05-2020,Kuwait,353,4,4377,30
03-05-2020,Kuwait,242,3,4619,33
04-05-2020,Kuwait,364,5,4983,38
05-05-2020,Kuwait,295,2,5278,40
06-05-2020,Kuwait,526,0,5804,40
07-05-2020,Kuwait,485,2,6289,42
08-05-2020,Kuwait,278,2,6567,44
09-05-2020,Kuwait,641,3,7208,47
10-05-2020,Kuwait,415,2,7623,49
11-05-2020,Kuwait,1065,9,8688,58
12-05-2020,Kuwait,598,7,9286,65
13-05-2020,Kuwait,991,10,10277,75
14-05-2020,Kuwait,751,7,11028,82
15-05-2020,Kuwait,947,6,11975,88
16-05-2020,Kuwait,885,8,12860,96
17-05-2020,Kuwait,942,11,13802,107
18-05-2020,Kuwait,1048,5,14850,112
19-05-2020,Kuwait,841,6,15691,118
19-03-2020,Kyrgyzstan,3,0,3,0
20-03-2020,Kyrgyzstan,3,0,6,0
21-03-2020,Kyrgyzstan,0,0,6,0
22-03-2020,Kyrgyzstan,8,0,14,0
23-03-2020,Kyrgyzstan,0,0,14,0
24-03-2020,Kyrgyzstan,2,0,16,0
25-03-2020,Kyrgyzstan,26,0,42,0
26-03-2020,Kyrgyzstan,2,0,44,0
27-03-2020,Kyrgyzstan,0,0,44,0
28-03-2020,Kyrgyzstan,14,0,58,0
29-03-2020,Kyrgyzstan,26,0,84,0
30-03-2020,Kyrgyzstan,0,0,84,0
31-03-2020,Kyrgyzstan,0,0,84,0
01-04-2020,Kyrgyzstan,23,0,107,0
02-04-2020,Kyrgyzstan,5,1,112,1
03-04-2020,Kyrgyzstan,13,0,125,1
